2022-06-23 11:55:05,354 - INFO - RES: 13
2022-06-23 11:55:05,455 - INFO - WAVE: 126
2022-06-23 11:55:05,456 - INFO - WAVE: 95
2022-06-23 11:55:05,457 - INFO - WAVE: 147
2022-06-23 11:55:05,458 - INFO - WAVE: 167
2022-06-23 11:55:05,459 - INFO - WAVE: 136
2022-06-23 11:55:06,355 - INFO - HER: 81
2022-06-23 11:55:06,455 - INFO - WAVE: 138
2022-06-23 11:55:06,457 - INFO - WAVE: 117
2022-06-23 11:55:06,458 - INFO - WAVE: 151
2022-06-23 11:55:06,459 - INFO - WAVE: 136
2022-06-23 11:55:06,460 - INFO - WAVE: 109
2022-06-23 11:55:07,155 - INFO - DIS: 60
2022-06-23 11:55:07,355 - INFO - RES: 14
2022-06-23 11:55:07,456 - INFO - WAVE: 189
2022-06-23 11:55:07,457 - INFO - WAVE: 218
2022-06-23 11:55:07,458 - INFO - WAVE: 166
2022-06-23 11:55:07,459 - INFO - WAVE: 200
2022-06-23 11:55:07,460 - INFO - WAVE: 239
2022-06-23 11:55:08,355 - INFO - HER: 81
2022-06-23 11:55:08,456 - INFO - WAVE: 210
2022-06-23 11:55:08,457 - INFO - WAVE: 248
2022-06-23 11:55:08,459 - INFO - WAVE: 250
2022-06-23 11:55:08,460 - INFO - WAVE: 208
2022-06-23 11:55:08,461 - INFO - WAVE: 10
2022-06-23 11:55:09,156 - INFO - DIS: 60
2022-06-23 11:55:09,356 - INFO - RES: 14
2022-06-23 11:55:09,456 - INFO - WAVE: 67
2022-06-23 11:55:09,458 - INFO - WAVE: 87
2022-06-23 11:55:09,459 - INFO - WAVE: 109
2022-06-23 11:55:09,460 - INFO - WAVE: 115
2022-06-23 11:55:09,461 - INFO - WAVE: 121
2022-06-23 11:55:10,356 - INFO - HER: 81
2022-06-23 11:55:10,457 - INFO - WAVE: 2
2022-06-23 11:55:10,458 - INFO - WAVE: 212
2022-06-23 11:55:10,459 - INFO - WAVE: 173
2022-06-23 11:55:10,460 - INFO - WAVE: 2
2022-06-23 11:55:10,461 - INFO - WAVE: 16
2022-06-23 11:55:11,156 - INFO - DIS: 60
2022-06-23 11:55:11,356 - INFO - RES: 14
2022-06-23 11:55:11,457 - INFO - WAVE: 215
2022-06-23 11:55:11,458 - INFO - WAVE: 194
2022-06-23 11:55:11,459 - INFO - WAVE: 142
2022-06-23 11:55:11,460 - INFO - WAVE: 134
2022-06-23 11:55:11,461 - INFO - WAVE: 121
2022-06-23 11:55:12,357 - INFO - HER: 81
2022-06-23 11:55:12,457 - INFO - WAVE: 98
2022-06-23 11:55:12,458 - INFO - WAVE: 53
2022-06-23 11:55:12,459 - INFO - WAVE: 107
2022-06-23 11:55:12,460 - INFO - WAVE: 210
2022-06-23 11:55:12,461 - INFO - WAVE: 134
2022-06-23 11:55:13,157 - INFO - DIS: 60
2022-06-23 11:55:13,357 - INFO - RES: 13
2022-06-23 11:55:13,458 - INFO - WAVE: 123
2022-06-23 11:55:13,459 - INFO - WAVE: 121
2022-06-23 11:55:13,460 - INFO - WAVE: 133
2022-06-23 11:55:13,461 - INFO - WAVE: 119
2022-06-23 11:55:13,462 - INFO - WAVE: 137
2022-06-23 11:55:14,357 - INFO - HER: 81
2022-06-23 11:55:14,458 - INFO - WAVE: 156
2022-06-23 11:55:14,459 - INFO - WAVE: 135
2022-06-23 11:55:14,460 - INFO - WAVE: 102
2022-06-23 11:55:14,461 - INFO - WAVE: 101
2022-06-23 11:55:14,462 - INFO - WAVE: 107
2022-06-23 11:55:15,158 - INFO - DIS: 60
2022-06-23 11:55:15,358 - INFO - RES: 13
2022-06-23 11:55:15,458 - INFO - WAVE: 111
2022-06-23 11:55:15,459 - INFO - WAVE: 99
2022-06-23 11:55:15,463 - INFO - WAVE: 87
2022-06-23 11:55:15,464 - INFO - WAVE: 121
2022-06-23 11:55:15,466 - INFO - WAVE: 122
2022-06-23 11:55:16,358 - INFO - HER: 81
2022-06-23 11:55:16,459 - INFO - WAVE: 127
